25738     	0.5                 	397.746648          	625.0392879999999   	0.6363546350385578  	0.009077956747802129	0.005580552774228052	2.0                 
25761     	0.6666666666666666  	654.5005289999999   	929.2157219999999   	0.7043580015965334  	0.021370274515299492	0.008183930447762333	1.65                
25809     	0.6                 	822.7789439999999   	1127.210408         	0.729924899699826   	0.025539889912300655	0.007892525383796202	1.5333333333333332  
25833     	0.6666666666666666  	912.7662169999999   	1217.1976809999999  	0.7498915182372912  	0.03280020932499031 	0.009255184462379296	1.5                 
25857     	0.7142857142857143  	1035.7607079999998  	1340.1921719999998  	0.772844917049702   	0.03932796151000544 	0.010411169578824252	1.6                 
25880     	0.75                	1361.3790839999997  	1875.155221         	0.7260087425050556  	0.04607635703251791 	0.012702395567857044	1.5666666666666667  
25928     	0.7                 	1422.7609909999996  	1936.537128         	0.7346933711874589  	0.046591378412462955	0.013069306890562155	1.5142857142857142  
25952     	0.7272727272727273  	1555.5711989999995  	2096.278639         	0.7420631828515233  	0.05295011184926593 	0.014615520178960069	1.4875              
25976     	0.75                	1980.7350449999994  	2720.284306         	0.7281353057954963  	0.06083352139731412 	0.016682680117933446	1.4777777777777779  
26000     	0.7692307692307693  	2062.9913989999995  	2802.54066          	0.7361147077880396  	0.06794293841805257 	0.01848792642831106 	1.4700000000000002  
26058     	0.7333333333333333  	2187.2409049999997  	2953.756186         	0.7404947352685797  	0.07013612669054291 	0.018769283793306828	1.4545454545454546  
26078     	0.75                	2316.7870629999998  	3113.957085         	0.7440009607582629  	0.07539631171742993 	0.020114887944478115	1.4416666666666667  
26098     	0.7647058823529411  	2476.4858409999997  	3291.333297         	0.7524263322882793  	0.08102605084329563 	0.021358529082764914	1.4307692307692308  
26156     	0.7                 	2580.533095         	3408.101162         	0.7571762023301114  	0.0771705336601781  	0.019679075915724487	1.4214285714285715  
26176     	0.7142857142857143  	2684.676665         	3533.3518209999997  	0.7598101748724785  	0.08192607829827997 	0.020244934210789885	1.4066666666666667  
26196     	0.7272727272727273  	2849.599589         	3733.357603         	0.7632806422589034  	0.08714586980040462 	0.02084424643563243 	1.4000000000000001  
26215     	0.7391304347826086  	3126.25476          	4170.765958         	0.7495636992057755  	0.09179589972998325 	0.021204176405407185	1.3882352941176472  
26235     	0.75                	3431.5124849999997  	4532.505402         	0.7570895521681719  	0.09744037981963778 	0.021640263542188436	1.3833333333333335  
26254     	0.76                	3684.3561879999997  	4916.274491         	0.7494203577820528  	0.10331116758330795 	0.02234295726139308 	1.4157894736842107  
26294     	0.7407407407407407  	4105.950739         	5654.641942         	0.7261203770486233  	0.1049427368773757  	0.022559583727288453	1.405               
26313     	0.75                	4310.970896         	5893.164131         	0.7315205889689821  	0.11090609721298572 	0.02363055507216388 	1.4000000000000001  
26333     	0.7586206896551724  	5056.247777         	7069.140459         	0.715256374707153   	0.11808616095749526 	0.025378916205027628	1.4000000000000001  
26352     	0.7666666666666667  	5094.279283         	7116.139377         	0.7158768277452753  	0.12491092959564765 	0.027024505327157722	1.382608695652174   
26372     	0.7741935483870968  	5290.750053         	7347.247698         	0.7200995897334724  	0.13192613713429022 	0.028617213039047892	1.3791666666666667  
26392     	0.78125             	5397.250059         	7479.2677810000005  	0.7216281348704928  	0.13894380523267322 	0.030145746719604922	1.376               
26411     	0.7878787878787878  	5506.877506         	7628.176326000001   	0.7219127181460487  	0.14588729680821205 	0.031629052001002654	1.4                 
26431     	0.7941176470588235  	5648.0873329999995  	7806.131081         	0.7235450281827005  	0.15270336042981797 	0.03309725805872843 	1.3925925925925926  
26450     	0.8                 	5732.680324999999   	7891.450748         	0.7264418809751658  	0.15936682849321396 	0.034484142323781435	1.3892857142857142  
26470     	0.8055555555555556  	6120.014605999999   	8352.535601         	0.7327133817025917  	0.16700752056255955 	0.03588909848445721 	1.410344827586207   
26490     	0.8108108108108109  	6215.215421999998   	8489.407965         	0.732114117689242   	0.1744341238401718  	0.03728456040700674 	1.41                
26509     	0.8157894736842105  	6373.276332999998   	8660.371804         	0.7359125540148689  	0.1811500002419999  	0.03841777837324175 	1.4064516129032256  
26529     	0.8205128205128205  	6663.866172999998   	9016.974311         	0.7390357278572486  	0.18826480554498376 	0.039565971746452315	1.4031249999999997  
26549     	0.825               	7104.835694999998   	9702.481257         	0.7322699737115296  	0.19534960441162136 	0.040903479565739136	1.3969696969696968  
26568     	0.8292682926829268  	7235.778859999998   	9865.609883         	0.7334345211103862  	0.2019677166642902  	0.042177603032423426	1.3941176470588232  
26588     	0.8333333333333334  	7287.010814999998   	9916.841837999998   	0.7348116400401947  	0.20795533262385724 	0.04335106399898705 	1.391428571428571   
