25714     	1.0                 	72.969574           	72.969574           	1.0                 	0.005840008147314553	0.0002650815415823522	1.0                 
25833     	0.3333333333333333  	162.95684699999998  	162.95684699999998  	1.0                 	0.0027692944361992424	0.00019957723685195663	1.2                 
25857     	0.42857142857142855 	285.95133799999996  	285.95133799999996  	1.0                 	0.005018209659781274	0.0004113367975425437	1.4666666666666668  
25928     	0.4                 	347.333245          	347.333245          	1.0                 	0.005904241476544707	0.0004855995931880573	1.4000000000000001  
26000     	0.38461538461538464 	429.58959899999996  	429.58959899999996  	1.0                 	0.006236418491964753	0.0005567332874137712	1.4                 
26098     	0.35294117647058826 	589.288377          	589.288377          	1.0                 	0.006829743015790208	0.0005945862022753922	1.3833333333333335  
26117     	0.3888888888888889  	739.315298          	739.315298          	1.0                 	0.009233814045090263	0.0007732960571255665	1.3571428571428572  
26156     	0.4                 	843.362552          	849.268279          	0.9930460996294906  	0.011234939346190803	0.0009056830823315695	1.35                
26176     	0.42857142857142855 	947.506122          	953.4118490000001   	0.9938056916261379  	0.013888958810476706	0.0010821201444731364	1.3333333333333333  
26352     	0.3333333333333333  	985.537628          	991.4433550000001   	0.9940433036640807  	0.01196760063769291 	0.0008940909349160703	1.3                 
26450     	0.3142857142857143  	1070.1306200000001  	1076.0363470000002  	0.9945115915308388  	0.012405982898045323	0.0008851511063092028	1.3                 
26490     	0.32432432432432434 	1165.3314360000002  	1171.2371630000002  	0.9949577018331     	0.013917249346970698	0.0009705253606551424	1.3083333333333333  
26509     	0.34210526315789475 	1323.3923470000002  	1329.2980740000003  	0.9955572590410598  	0.015698944387399844	0.0010686149518001915	1.3076923076923077  
26588     	0.3333333333333333  	1374.6243020000002  	1380.5300290000002  	0.9957221307208522  	0.01589264650361501 	0.001059419028638861	1.3071428571428572  
26647     	0.3333333333333333  	1448.8761980000002  	1454.7819250000002  	0.9959404726588145  	0.016571639834639305	0.001078479370768583	1.3066666666666669  
26725     	0.32653061224489793 	1574.3801220000003  	1580.2858490000003  	0.9962628742111832  	0.01706455253125912 	0.0010790488486702528	1.3062500000000001  
26764     	0.3333333333333333  	1703.7293270000002  	1709.6350540000003  	0.9965456212504636  	0.018271876028015072	0.001152192386045428	1.311764705882353   
26803     	0.33962264150943394 	1857.3000170000003  	1863.2057440000003  	0.9968303409223496  	0.019414321541832126	0.001235788322394558	1.35                
26823     	0.35185185185185186 	2029.9775460000003  	2035.8832730000004  	0.9970991819234815  	0.021161534473937357	0.0013556614629605863	1.3421052631578947  
26921     	0.3389830508474576  	2059.4043840000004  	2065.3101110000002  	0.9971405132001506  	0.021273847715164163	0.0013689967083512576	1.375               
