25738     	0.5                 	397.746648          	545.14498           	0.7296162719869492  	0.006691258773731291	0.006911762962383003	0.004923191909121541	0.0                 
25761     	0.6666666666666666  	654.5005289999999   	831.7136            	0.7869301752430162  	0.015451135617155826	0.015899173209789317	0.0072809776221802154	0.0                 
25809     	0.6                 	822.7789439999999   	1019.3638480000001  	0.8071494252168141  	0.018630583290674532	0.01923098139776201 	0.0070210038999962004	0.06831202564102562 
25833     	0.6666666666666666  	912.7662169999999   	1109.3511210000001  	0.822792891917941   	0.023843298861645556	0.02457470958143626 	0.008197666055132313	0.051234019230769215
25857     	0.7142857142857143  	1035.7607079999998  	1232.345612         	0.8404790814478104  	0.028242960167774202	0.028982571715832   	0.009173968829898519	0.040987215384615375
25880     	0.75                	1361.3790839999997  	1726.72291          	0.7884178035258707  	0.03241856572647489 	0.033253104790982556	0.011342831901495775	0.03415601282051281 
25928     	0.7                 	1422.7609909999996  	1788.104817         	0.7956809788069598  	0.03236212867924371 	0.03323421988662491 	0.011761333509554033	0.02927658241758241 
25952     	0.7272727272727273  	1555.5711989999995  	1929.3717809999998  	0.8062578785068276  	0.036019994263397005	0.03704058358205113 	0.013203670193379107	0.0583923346153846  
25976     	0.75                	1980.7350449999994  	2470.3062339999997  	0.8018176118159769  	0.04102590978619982 	0.04205843654924558 	0.015419150667321671	0.051904297435897424
26000     	0.7692307692307693  	2062.9913989999995  	2590.523809         	0.7963607174088705  	0.045688340979271644	0.04671427479008304 	0.0175955873482577  	0.04671386769230768 
26058     	0.7333333333333333  	2187.2409049999997  	2721.4781569999996  	0.803695925089139   	0.04702831061014898 	0.04797118190294446 	0.018214029463337795	0.04246715244755244 
26078     	0.75                	2316.7870629999998  	2885.1022029999995  	0.803017328325821   	0.050403392175130735	0.05137703767741562 	0.019851286579718512	0.03892822307692307 
26098     	0.7647058823529411  	2476.4858409999997  	3062.4784149999996  	0.8086541374039367  	0.054305710291649295	0.05526353389041329 	0.021375229240149445	0.035933744378698215
26156     	0.7                 	2580.533095         	3178.337123         	0.8119129579823368  	0.05199718269284841 	0.05282810452036577 	0.019919741388846605	0.04352651008634222 
26176     	0.7142857142857143  	2684.676665         	3282.480693         	0.8178804130440623  	0.05555714936759512 	0.0564058402079907  	0.02068016959151015 	0.04062474274725274 
26196     	0.7272727272727273  	2849.599589         	3472.277265         	0.8206716720820392  	0.05934724101162419 	0.06020788808505593 	0.021444611979967255	0.03889336299221611 
26235     	0.7083333333333334  	3154.857314         	3830.4577120000004  	0.8236241074053657  	0.06087136580916557 	0.061634393227172825	0.02097176919162039 	0.04716258564844741 
26254     	0.72                	3407.701017         	4123.648565         	0.8263800765960762  	0.06509927880661637 	0.06582313090723275 	0.02165491528833942 	0.04454244200131144 
26333     	0.6551724137931034  	4152.977898         	5554.253353         	0.7477112825177242  	0.06282703061601114 	0.06330633521041297 	0.02123771909473024 	0.04219810294861084 
26372     	0.6451612903225806  	4349.448668         	5786.086576         	0.7517081901333791  	0.06573657328920898 	0.06600185801099259 	0.022340796960005384	0.040088197801180295
26392     	0.65625             	4455.948674         	5897.920247999999   	0.755511856151501   	0.07085592859947526 	0.07089888041985944 	0.024070228249010756	0.03817923600112409 
26411     	0.6666666666666666  	4565.576121         	6055.202262999999   	0.7539923395949492  	0.07597637019124094 	0.07582696161249919 	0.02577480827974382 	0.03644381618289118 
26450     	0.6571428571428571  	4650.169113         	6142.393357999999   	0.7570614322418002  	0.07882370462385639 	0.07852636774698558 	0.026601897169257354	0.03485930243580895 
26470     	0.6666666666666666  	5037.503393999999   	6660.305453999999   	0.7563472019101783  	0.0846595701259553  	0.08418996048283622 	0.028293662539065165	0.03340683150098358 
26490     	0.6756756756756757  	5132.704209999999   	6755.506269999999   	0.7597808372695063  	0.09035780151905921 	0.08975542845652948 	0.029940233149015685	0.032070558240944236
26509     	0.6842105263157895  	5290.7651209999985  	6925.796288999999   	0.7639215622618206  	0.09585650231157676 	0.09510680041594431 	0.0314887423477236  	0.03083707523167715 
26568     	0.6585365853658537  	5421.708285999998   	7092.849240999999   	0.7643907408407863  	0.09580277454580591 	0.0949574409202866  	0.03134635930137183 	0.03167605763050393 
